OBJECTID,GLOBAL_ID,IDENT,NAME,LATITUDE,LONGITUDE,WKHR_CODE,WKHR_RMK,ELEVATION,FREQUENCY,MAGVAR,MAGVAR_DAT,NAV_TYPE,TYPE_CODE,NAVSYS_ID,AWYSTRUC,CHANNEL,STATUS,VOICE,SLAVEVAR,PRIVATE,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
807,885C8116-F443-4008-94BA-C1D1EA76D214,MLU,MONROE,32.51688306,-91.96399167,H24,,76,117.2,3,,4,,BC63827E-094A-4E03-979B-B73C61A7EB34,1,119X,1,0,3,0,0,0,1,0,0,0
808,ABB96188-C1DD-4E8E-8EDC-320F3F6A964F,OOC,NATCHITOCHES,31.65744472,-92.92239222,H24,,115,407,4,,1,,0550B0DA-73BD-4DDE-AD90-3A117B66B62B,,,1,0,4,0,0,0,1,0,0,0
809,3BB3BB03-02DA-44A3-8FDF-B3815825526D,AUR,SULPHUR,30.19852056,-92.57935972,H24,,10,278,4,,1,,410C3CF2-AF0B-4136-9EE2-C5572C4528E9,,,1,0,4,0,0,0,1,0,0,0
810,DECF5D46-FA54-49F1-B3B3-B22348CF7B78,TKH,TALLULAH,32.24531639,-90.97417361,H24,,78.7,344,2,,1,,06D2FA7C-4E9D-4147-8E46-BBE67920958B,,,1,0,2,0,0,0,1,0,0,0
811,46BEA5AF-60DA-481F-9229-5DEC99AB73E6,LLA,WHITE LAKE,29.66322528,-91.6263575,H24,,5,110.4,4,,3,,2B060A15-B8DA-486B-A344-6AC0A6FC2CF8,2,,1,0,4,0,0,0,1,1,0,0
812,935D68F8-FD52-41AD-A0A3-1F5AEFA880F7,LLA,WHITE LAKE,29.66322528,-91.6263575,H24,,5,110.4,4,,2,,2B060A15-B8DA-486B-A344-6AC0A6FC2CF8,2,041X,1,0,4,0,0,0,1,1,0,0
813,30032E91-9B2F-482B-BD09-03000501EA64,SWB,SAWMILL,31.97319444,-91.32291111,H24,,164,113.75,2,,3,,B5940F3E-0AF9-4040-A50A-C39371F1630C,0,,1,0,2,0,0,0,1,1,0,0
814,617F3660-9BCC-45D6-B475-C01C6A982C9D,SWB,SAWMILL,31.97319444,-91.32291111,H24,,164,113.75,2,,2,,B5940F3E-0AF9-4040-A50A-C39371F1630C,0,84Y,1,0,2,0,0,0,1,1,0,0
815,583617BA-DD3F-4C2B-9A4C-44866FD7BA0B,BOS,BOSTON,42.35745,-69.01045167,H24,,18.4,112.7,-16,,3,,BBD99300-52EC-40D9-A45E-24E539F43F67,0,,1,1,-16,0,0,0,1,1,0,0
816,2EFD6438-D6B5-43E4-B578-A75D7F9E4F3E,BOS,BOSTON,42.35745,-69.01045167,H24,,18.4,112.7,-16,,2,,BBD99300-52EC-40D9-A45E-24E539F43F67,0,074X,1,1,-16,0,0,0,1,1,0,0
817,178AB07F-5D82-46D2-8E95-F197A04FB834,LVM,LIVINGSTON,45.70248167,-109.5575483,H24,,4652.6,116.1,15,,3,,6B74DB68-030E-4C75-9AEC-59C543F7C3DB,1,,1,0,15,0,0,0,1,0,0,0
818,D106603E-4777-49EC-91E1-7CDA301759E4,LVM,LIVINGSTON,45.70248167,-109.5575483,H24,,4652.6,116.1,15,,2,,6B74DB68-030E-4C75-9AEC-59C543F7C3DB,1,108X,1,0,15,0,0,0,1,0,0,0
819,E8891667-551E-4C59-800B-CE7B43D71523,MLS,MILES CITY,46.38222667,-104.0464664,H24,,2666.4,112.1,9,,3,,F8A7E5C8-59DD-4985-B8F0-B18DB9A840D5,0,,1,0,9,0,0,0,1,1,0,0
820,94418D86-014E-41C8-959F-8F5C7E2C89C2,MLS,MILES CITY,46.38222667,-104.0464664,H24,,2666.4,112.1,9,,2,,F8A7E5C8-59DD-4985-B8F0-B18DB9A840D5,0,58X,1,0,9,0,0,0,1,1,0,0
821,C5429B1B-31DA-48F6-BA8E-A5FACF73A21B,MSO,MISSOULA,46.90796667,-113.9163478,H24,,3202,112.8,13,,3,,FDC951C8-729F-4854-AB39-5B6041C27C08,1,,1,0,13,0,0,0,1,0,0,0
822,A63F6915-207C-4961-B763-128BE2E5CFAA,MSO,MISSOULA,46.90796667,-113.9163478,H24,,3202,112.8,13,,2,,FDC951C8-729F-4854-AB39-5B6041C27C08,1,075X,1,0,13,0,0,0,1,0,0,0
823,5FD873D5-4248-45BA-AA5A-D31A7E013787,LO,TARGY,44.57542417,-110.8024428,H24,,7000,415,14,,1,,BB544E1C-3B59-488F-952A-203637851CD2,,,1,0,14,0,0,0,1,0,0,0
824,0A6AA9AF-C17C-460D-B1DE-1CF13CEF498D,LUK,CINCINNATI,39.15961889,-83.65873,H24,,872.6,335,-4,,1,,925E18C2-D147-4E1D-AF41-891AA4177FDC,,,1,0,-4,0,0,0,1,0,0,0
825,98CBD29A-F10A-4D73-AACF-D754A69BCAD0,XUB,YELLOW BUD,39.52688389,-81.02205917,H24,,689.3,112.5,-5,,3,,1D878FF8-5A17-4EB9-894B-0E29631CD5CE,3,,1,0,-5,0,0,0,1,0,0,0
826,E6EB7FF8-EA8A-450C-B665-4498B6B246ED,DJB,DRYER,41.358065,-81.83803139,H24,,780,113.6,-5,,3,,E5E6C501-6216-4793-B95D-0B6A76112C03,0,,1,1,-5,0,0,0,1,1,0,0
827,17729E94-C873-4ADB-8D81-5F541746CF72,DJB,DRYER,41.358065,-81.83803139,H24,,780,113.6,-5,,2,,E5E6C501-6216-4793-B95D-0B6A76112C03,0,083X,1,1,-5,0,0,0,1,1,0,0
828,734D7C80-465D-4AC2-A9B6-84B093D8AECA,BU,BOUTN,39.81927889,-82.79536806,H24,,922.1,230,-5,,1,,C54173E0-A8E4-43F1-9D01-54ECEA53BFBC,,,1,0,-5,0,0,0,1,0,0,0
829,50B69A04-5243-44F5-BF1C-9A5EA3096F5E,ULH,BURWI,35.46157611,-85.75831361,H24,,810,332,-3,,1,,786D5873-1792-41FD-A086-0AC36A412E37,,,1,0,-3,0,0,0,1,0,0,0
830,765C5A29-40F0-418A-A8CA-62819A9B50BA,UC,OBION,36.29760194,-87.00513139,H24,,310,212,,,1,,33DE64CC-3251-461F-93D7-C925F8B1D5DC,,,1,0,,0,0,0,1,0,0,0
831,3EBC6384-C120-405D-B63D-EDC9F5C9F07A,ABI,ABILENE,32.48133056,-98.13654639,H24,,1809,113.7,10,,3,,40C8E1B9-C150-47A9-B584-5EEE27B21DE7,0,,1,0,10,0,0,0,1,1,0,0
832,89D19939-C07A-4735-A45A-A8CB6B965174,ABI,ABILENE,32.48133056,-98.13654639,H24,,1809,113.7,10,,4,,40C8E1B9-C150-47A9-B584-5EEE27B21DE7,0,084X,1,0,10,0,0,0,1,1,0,0
833,7BE9C81B-83FC-4767-AD78-25739FC99A63,DYS,DYESS,32.41851111,-98.14295,H24,,1784,133.6,5,,4,,C45F2322-DD36-46C7-8B65-ACEBA673F5D8,1,063X,1,1,5,0,0,0,1,0,0,0
834,064A910A-6B6A-4552-975F-41DC1C3A9180,TQA,TUSCOLA,32.23574306,-98.18321722,H24,,2058,111.6,10,,3,,D9F8F719-AD3C-475D-8235-C6649497B4A4,2,,1,0,10,0,0,0,1,1,0,0
835,070EBF2A-1CC4-4809-8B00-862B5F697206,TQA,TUSCOLA,32.23574306,-98.18321722,H24,,2058,111.6,10,,2,,D9F8F719-AD3C-475D-8235-C6649497B4A4,2,053X,1,0,10,0,0,0,1,1,0,0
836,0CF78D65-7DD9-458A-8CCA-925CC85B085C,ALI,ALICE,27.73979944,-97.97865722,H24,,170,114.5,6,,3,,1E53C399-E35E-4653-9220-22A35EE31BD0,2,,1,0,6,0,0,0,1,1,0,0
837,F9F648DC-1A33-488F-AD1A-7877C6CCD625,BWR,BREWSTER COUNTY,30.45820389,-102.3531861,H24,,4201,412,9,,1,,8879C407-43DA-4E45-83BB-2FD952909147,,,1,0,9,0,0,0,1,0,0,0
838,618FE407-0782-4722-A3DF-CC7BC2ADAD7C,PNH,PANHANDLE,35.23506222,-100.3009692,H24,,3594.5,116.6,8,,3,,8B19583D-58BD-4665-8FAB-60AB14FAAE2E,0,,1,0,8,0,0,0,1,1,0,0
839,72B422AB-F9D6-4BED-822B-6D0B501937F6,PNH,PANHANDLE,35.23506222,-100.3009692,H24,,3594.5,116.6,8,,4,,8B19583D-58BD-4665-8FAB-60AB14FAAE2E,0,113X,1,0,8,0,0,0,1,1,0,0
840,AC3047B0-4387-4AD0-A885-AFE14672A233,AHX,ATHENS,32.15932028,-94.16975806,H24,,440,269,2,,1,,3C14CBC1-8451-4F79-BD94-A55E62E53D43,,,1,0,2,0,0,0,1,0,0,0
841,F421A26A-10BB-4726-A368-6CF544BBD729,BRO,BROWNSVILLE,25.92407222,-96.62473167,H24,,9.9,116.3,9,,3,,61533CB5-F70B-4E0A-84D9-C736786618CB,0,,1,0,9,0,0,0,1,1,0,0
842,42CBE422-90B9-48ED-91E1-C91C0FCF3932,BRO,BROWNSVILLE,25.92407222,-96.62473167,H24,,9.9,116.3,9,,4,,61533CB5-F70B-4E0A-84D9-C736786618CB,0,110X,1,0,9,0,0,0,1,1,0,0
843,2FF216D5-CAAB-4100-B114-BD6658254E3A,BWD,BROWNWOOD,31.8925825,-97.04253972,H24,,1574,108.6,8,,3,,9CB51F51-5223-4A7B-A01F-508B3C2B973C,2,,1,0,8,0,0,0,1,1,0,0
844,2E151B36-67F8-4680-9E41-274113343889,BWD,BROWNWOOD,31.8925825,-97.04253972,H24,,1574,108.6,8,,2,,9CB51F51-5223-4A7B-A01F-508B3C2B973C,2,023X,1,0,8,0,0,0,1,1,0,0
845,7AFF961D-C086-4CC5-9191-382A0FF6EFBB,MII,CADDO MILLS,33.04027083,-95.75179722,H24,,538.7,316,6,,1,,41E2EE90-94BE-4A8B-B94B-C2F71C6D356C,,,1,0,6,0,0,0,0,0,1,0
846,2271CE0E-3ED0-4E3B-9033-7C0FEEE2468C,RPF,CARTHAGE,32.18024861,-93.70357167,H24,,242,332,4,,1,,740655B9-C558-4414-88DA-3BD3741D5281,,,1,0,4,0,0,0,1,0,0,0
847,299883C7-CD86-468F-8EE4-C8A859D05F96,CQY,CEDAR CREEK,32.18572222,-95.78189722,H24,,400,114.8,6,,3,,E6B3700C-79E0-42D2-B5B4-E1F2B1356AD1,2,,1,0,6,0,0,0,1,1,1,0
848,D35AEBF6-FFC5-4D2A-BFF0-BE9EE6FA01BE,CQY,CEDAR CREEK,32.18572222,-95.78189722,H24,,400,114.8,6,,4,,E6B3700C-79E0-42D2-B5B4-E1F2B1356AD1,2,095X,1,0,6,0,0,0,1,1,1,0
849,EDC3BE0F-7EEB-4FD8-A539-2CF7CF80FCF0,CZJ,AMASON,31.83287667,-93.84621611,H24,,328.7,341,4,,1,,284ED659-8B9B-4755-A45A-BBE4B330CD93,,,1,0,4,0,0,0,1,0,0,0
850,08004B2A-52BD-4896-BFD3-AFCBE92BEB8D,CDS,CHILDRESS,34.369065,-99.7109725,H24,,1920,117.6,10,,3,,7B5AC2E2-9C5C-4B5A-9783-8FBA63DF2D24,2,,1,0,10,0,0,0,1,1,0,0
851,B782BC6B-0CD0-4095-A65C-294DE2A544A3,CDS,CHILDRESS,34.369065,-99.7109725,H24,,1920,117.6,10,,4,,7B5AC2E2-9C5C-4B5A-9783-8FBA63DF2D24,2,123X,1,0,10,0,0,0,1,1,0,0
852,6679BC62-EDB6-4221-AAF9-5320EBE680AA,CLL,COLLEGE STATION,30.60500167,-95.57931917,H24,,264.4,113.3,8,,3,,73C50A73-47C1-410C-9CAC-94351B565EE4,2,,1,0,8,0,0,0,1,1,0,0
853,0082FBFD-0033-48E9-9620-314C9F21F07F,CLL,COLLEGE STATION,30.60500167,-95.57931917,H24,,264.4,113.3,8,,4,,73C50A73-47C1-410C-9CAC-94351B565EE4,2,080X,1,0,8,0,0,0,1,1,0,0
854,9025CF95-EA69-4370-BB87-38F78790B2FC,CRP,CORPUS CHRISTI,27.90376583,-96.55511861,H24,,60,115.5,9,,3,,E7765FEF-1932-4F98-9697-327AFAC1ED12,0,,1,0,9,0,0,0,1,1,0,0
855,1C61E91B-4450-4280-84E2-6BDCBB4DD51E,CRP,CORPUS CHRISTI,27.90376583,-96.55511861,H24,,60,115.5,9,,4,,E7765FEF-1932-4F98-9697-327AFAC1ED12,0,102X,1,0,9,0,0,0,1,1,0,0
856,10BC0393-D670-4DB0-A59E-486F41E24B21,JZY,MACOMB,40.51810389,-89.43956028,H24,,621,251,1,,1,,C62EF20A-2254-4504-B360-FBA0A43721FA,,,1,0,1,0,0,0,1,0,0,0
857,44ECBB6F-EC45-49FC-8D49-28046E715590,MWA,MARION,37.75425361,-88.98833361,H24,,468,110.4,4,,3,,99CFB57D-CBE3-4031-8660-014FA494967A,2,,1,0,4,0,0,0,1,1,0,0
858,64C900F6-13F0-47B5-8ED1-AE7AFF8896A0,MWA,MARION,37.75425361,-88.98833361,H24,,468,110.4,4,,2,,99CFB57D-CBE3-4031-8660-014FA494967A,2,041X,1,0,4,0,0,0,1,1,0,0
859,882649EE-9B73-452A-94EA-F3300046A3AC,OBK,NORTHBROOK,42.22137639,-86.04838139,H24,,707,113,-2,,3,,724E53EE-3CDF-4EC4-B66B-89B7392FEFF6,0,,1,0,-2,0,0,0,1,1,1,0
860,36657151-4D7E-4CDC-BB9E-A2274F49FA6F,OBK,NORTHBROOK,42.22137639,-86.04838139,H24,,707,113,-2,,2,,724E53EE-3CDF-4EC4-B66B-89B7392FEFF6,0,077X,1,0,-2,0,0,0,1,1,1,0
861,B17E7DFF-6A62-4B97-A312-88EA4625AB51,OLY,OLNEY,38.71821722,-87.8273625,H24,,468,272,-3,,1,,3CBE7CE7-44E8-45FA-913C-669F57A29C99,,,1,0,-3,0,0,0,1,0,0,0
862,5C73A354-EC69-4FFF-8AA9-348FC885D3B6,PIA,PEORIA,40.68006944,-88.20724667,H24,,730.6,115.2,4,,3,,B458D601-B0A3-415A-A32F-FD5722DF6BA0,2,,1,0,4,0,0,0,1,1,0,0
863,8FAC010E-DD39-418C-A832-6BAC6DDC8405,PIA,PEORIA,40.68006944,-88.20724667,H24,,730.6,115.2,4,,4,,B458D601-B0A3-415A-A32F-FD5722DF6BA0,2,099X,1,0,4,0,0,0,1,1,0,0
864,D7665B6F-4B8B-4F30-9681-47467250CAED,PI,TUNGG,40.60561806,-88.40675028,H24,,601.7,356,-2,,1,,ECB5D19F-14FD-4E56-B53F-E38BE7C8439D,,,1,0,-2,0,0,0,1,0,0,0
865,C6DF531A-83D1-4068-97BF-F2C4EC148270,EON,PEOTONE,41.2696325,-86.20894639,H24,,689,113.2,2,,3,,99E0FF88-D958-4558-BA80-4C20956AA335,1,,1,0,2,0,0,0,1,0,0,0
866,141F6857-B237-4F23-9398-A503A0B12AB1,EON,PEOTONE,41.2696325,-86.20894639,H24,,689,113.2,2,,4,,99E0FF88-D958-4558-BA80-4C20956AA335,1,079X,1,0,2,0,0,0,1,0,0,0
867,DEAF9032-2C25-41B0-91F7-8FF27855460E,PLL,POLO,41.96564167,-88.47577972,H24,,840,111.2,3,,3,,F18C0A90-F9A9-44A7-87FC-9CCFAEE2BD85,1,,1,0,3,0,0,0,1,0,0,0
868,E1505F91-22A2-430D-9E62-2D30AF29B865,PLL,POLO,41.96564167,-88.47577972,H24,,840,111.2,3,,2,,F18C0A90-F9A9-44A7-87FC-9CCFAEE2BD85,1,049X,1,0,3,0,0,0,1,0,0,0
869,0780FB05-C6B5-44FD-9B49-A116DD170B67,PNT,PONTIAC,40.82120056,-87.26649083,H24,,680,109.6,3,,3,,3815856A-CE1D-4870-990A-BCAB2DD2C736,2,,1,0,3,0,0,0,1,1,0,0
870,FD8D78BC-5BCA-4DD8-BF04-C2A01025C1B6,PNT,PONTIAC,40.82120056,-87.26649083,H24,,680,109.6,3,,2,,3815856A-CE1D-4870-990A-BCAB2DD2C736,2,033X,1,0,3,0,0,0,1,1,0,0
871,E8685431-29C6-43BE-B948-9DBE2D3B2CD6,UI,QUINCY,39.88689028,-90.746325,H24,,769,293,2,,1,,A1753750-33AD-4BA3-91D1-BEC8E245F18E,,,1,0,2,0,0,0,1,0,0,0
872,F931E0FF-5D47-4BDC-BF0C-CF27F49CAC5B,UIN,QUINCY,39.84787472,-90.72107556,H24,,715.1,113.6,5,,3,,4C699EFB-0984-4D4A-AF80-2112DE3D2DDF,0,,1,0,5,0,0,0,1,1,0,0
873,F3C38F3A-B4E9-41E3-97A0-1038632E30BC,UIN,QUINCY,39.84787472,-90.72107556,H24,,715.1,113.6,5,,4,,4C699EFB-0984-4D4A-AF80-2112DE3D2DDF,0,083X,1,0,5,0,0,0,1,1,0,0
874,D1A0A3FC-6070-4249-BE53-30F6BA53F727,RBS,ROBERTS,40.58170139,-87.83573222,H24,,780,116.8,2,,3,,B88DE057-F791-463C-83C6-AC09AEA10F73,2,,1,0,2,0,0,0,1,1,0,0
875,5E3B2D9A-59A6-4812-9420-7E176DBB3A1D,RBS,ROBERTS,40.58170139,-87.83573222,H24,,780,116.8,2,,2,,B88DE057-F791-463C-83C6-AC09AEA10F73,2,115X,1,0,2,0,0,0,1,1,0,0
876,BE78655F-6107-4A22-92C2-610A2D16B441,PLX,PALESTINE,39.0141125,-86.35839222,H24,,448.7,391,-3,,1,,3EB92443-56CB-47E5-8025-5ED3C6D778B5,,,1,0,-3,0,0,0,1,0,0,0
877,9BBCDEF4-C5D5-4B7F-AC8E-F1800E8B125A,SAM,SAMSVILLE,38.48518806,-87.91419361,H24,,540,116.6,3,,3,,6D74CF68-57E3-438B-9F91-35DFD8F6C882,1,,1,0,3,0,0,0,1,0,0,0
878,10879231-4E9B-45F8-8839-7577F8838CB1,SAM,SAMSVILLE,38.48518806,-87.91419361,H24,,540,116.6,3,,2,,6D74CF68-57E3-438B-9F91-35DFD8F6C882,1,113X,1,0,3,0,0,0,1,0,0,0
879,DB575736-F109-40F8-BFA9-39D25BB6F302,SYZ,SHELBYVILLE,39.4065225,-87.15644528,H24,,614,365,-2,,1,,D4084B06-6B5D-4D9B-AF9F-8D74AB93422C,,,1,0,-2,0,0,0,1,0,0,0
880,3FEF01DA-2E5F-4EE3-9D7B-543BD7D05455,SP,HUSKK,39.77314861,-88.24013361,H24,,602.3,382,-1,,1,,CF59A79E-EC3A-4B21-9BDC-406B038E035A,,,1,0,-1,0,0,0,1,0,0,0
881,7E72E5D4-1953-479A-8120-DE182C0421D5,SPI,SPINNER,39.83973306,-88.32226417,H24,,585.5,112.7,-1,,3,,78BFBFE7-EF44-49BF-958C-53240C17DF92,0,,1,0,-1,0,0,0,1,1,0,0
882,F1704DD8-58A3-43EE-B4A2-B47BADCAFFAB,SPI,SPINNER,39.83973306,-88.32226417,H24,,585.5,112.7,-1,,4,,78BFBFE7-EF44-49BF-958C-53240C17DF92,0,74X,1,0,-1,0,0,0,1,1,0,0
883,62158975-175F-47B4-B2D6-8F1E012563E9,TOY,TROY,38.73914972,-88.0814075,H24,,576.2,116,4,,3,,591C9D50-F77B-4E58-86F3-BE92FBD3E87D,2,,1,0,4,0,0,0,1,1,1,0
884,876C16BA-0146-4394-AA19-9025B28B9148,TOY,TROY,38.73914972,-88.0814075,H24,,576.2,116,4,,4,,591C9D50-F77B-4E58-86F3-BE92FBD3E87D,2,107X,1,0,4,0,0,0,1,1,1,0
885,33F14779-7443-465E-B3BE-8252AE7170F6,AI,VIDEO,40.06952722,-84.48931306,H24,,967.5,394,-3,,1,,231F8D0E-B7D2-4111-9457-A03A0E204D0F,,,1,0,-3,0,0,0,1,0,0,0
886,2AB913F8-9972-4A6B-9079-54196863662B,OOM,HOOSIER,39.14382194,-85.38698167,H24,,845,110.2,-2,,3,,0D57FEEE-F487-41C0-8D4D-C2ACF1EFAA1A,1,,1,0,-2,0,0,0,1,0,0,0
887,0188071C-4AD2-4F45-9805-F229CBEB5B2F,OOM,HOOSIER,39.14382194,-85.38698167,H24,,845,110.2,-2,,4,,0D57FEEE-F487-41C0-8D4D-C2ACF1EFAA1A,1,039X,1,0,-2,0,0,0,1,0,0,0
888,3F505D55-C1BD-427B-92A5-C22FB7EB0E88,BA,CLIFS,39.32199306,-84.18140111,H24,,696.5,410,-3,,1,,7E4285CF-6455-4800-8B49-DE1196ABFA8A,,,1,0,-3,0,0,0,1,0,0,0
889,694DBD6E-1371-4B24-A308-AAB312DC4AAD,CFJ,CRAWFORDSVILLE,39.98094528,-85.08427361,H24,,803.3,388,-4,,1,,F0E77E22-774D-4080-9E03-7494A4149810,,,1,0,-4,0,0,0,1,0,0,0
890,FE25A125-2CD7-4D50-9AE7-2C8A5BD41FA9,PXV,POCKET CITY,37.92831972,-86.23762,H24,,385,113.3,3,,3,,A5CFE7BB-DD8C-4747-86AF-2658283CEFF3,0,,1,0,3,0,0,0,1,1,0,0
891,26C7A9F9-B032-4A84-BAE1-F9E8578BBEBD,PXV,POCKET CITY,37.92831972,-86.23762,H24,,385,113.3,3,,4,,A5CFE7BB-DD8C-4747-86AF-2658283CEFF3,0,080X,1,0,3,0,0,0,1,1,0,0
892,666D883B-7401-4FA8-9D22-1E1B563DD977,FWA,FORT WAYNE,40.97906444,-84.81194194,H24,,792.6,117.8,-6,,3,,848846DF-3817-4D6E-8F46-7FDF5405CD64,0,,1,0,-6,0,0,0,1,1,0,0
893,96E3A407-2E7F-4127-967B-7656594C7259,FWA,FORT WAYNE,40.97906444,-84.81194194,H24,,792.6,117.8,-6,,4,,848846DF-3817-4D6E-8F46-7FDF5405CD64,0,125X,1,0,-6,0,0,0,1,1,0,0
894,C16B15A3-2CC6-4EF1-BA20-CCDDEDA465BD,GSH,GOSHEN,41.52515528,-85.97204667,H24,,852,113.7,0,,3,,5A9DB478-6974-4D62-A3FE-E93C8BF6023D,0,,1,0,0,0,0,0,1,1,0,0
895,A4B7B7D1-6C53-4E2F-BBF3-CAD53706FEA5,GSH,GOSHEN,41.52515528,-85.97204667,H24,,852,113.7,0,,4,,5A9DB478-6974-4D62-A3FE-E93C8BF6023D,0,084X,1,0,0,0,0,0,1,1,0,0
896,AD87398C-5535-48AD-867A-4EAEC1040D00,VHP,BRICKYARD,39.81472917,-85.63250028,H24,,871.5,116.3,1,,3,,27C8CB17-5550-4163-8BBD-A9D3FD5AC815,0,,1,0,1,0,0,0,1,1,0,0
897,DA23A757-EC0F-4289-9DAF-88E4CE7744DD,VHP,BRICKYARD,39.81472917,-85.63250028,H24,,871.5,116.3,1,,4,,27C8CB17-5550-4163-8BBD-A9D3FD5AC815,0,110X,1,0,1,0,0,0,1,1,0,0
898,047A6BB3-B0D3-4500-98BA-3FE1DA71A992,UMP,METROPOLITAN,39.93770889,-85.9497675,H24,,785.4,338,-3,,1,,4DE62BD7-666B-43DD-BAA2-C17070A907BA,,,1,0,-3,0,0,0,1,0,0,0
899,46853869-E012-4218-86DC-469F2D119266,OXI,KNOX,41.32204167,-85.35070722,H24,,690,115.6,0,,3,,1F304442-BF5F-4121-86D1-9A86C63A8CF3,0,,1,0,0,0,0,0,1,1,0,0
900,945620F5-0876-4C8E-B818-E484D26F918E,OXI,KNOX,41.32204167,-85.35070722,H24,,690,115.6,0,,2,,1F304442-BF5F-4121-86D1-9A86C63A8CF3,0,103X,1,0,0,0,0,0,1,1,0,0
901,D5221DCE-B280-4C7B-8D26-6D306D682AE8,OKK,KOKOMO,40.52778,-85.94200139,H24,,825.8,113.5,-5,,3,,68E8153D-71A5-4E0E-B44D-6249054811DB,0,,1,0,-5,0,0,0,1,1,0,0
902,E2E27510-1F47-4C0A-A150-0AFE9945F8ED,OKK,KOKOMO,40.52778,-85.94200139,H24,,825.8,113.5,-5,,4,,68E8153D-71A5-4E0E-B44D-6249054811DB,0,082X,1,0,-5,0,0,0,1,1,0,0
903,1754AA71-7700-4C4A-A30D-75A08F0DDC5A,BVT,BOILER,40.55617167,-86.93062556,H24,,752.2,115.1,1,,3,,01A36ED4-429C-489F-9AA0-03EEFF3F1027,0,,1,0,1,0,0,0,1,1,0,0
904,46A479CD-F98C-4C55-A6F9-396DFF38768D,BVT,BOILER,40.55617167,-86.93062556,H24,,752.2,115.1,1,,4,,01A36ED4-429C-489F-9AA0-03EEFF3F1027,0,098X,1,0,1,0,0,0,1,1,0,0
905,15FC3BB7-D416-44DB-8F98-76231B37BD3E,MZZ,MARION,40.49333056,-84.32075,H24,,853.5,108.6,-3,,3,,B8D2F6B7-E7F3-4FBC-BFFA-FC02CD6AED7D,2,,1,0,-3,0,0,0,1,1,0,0
906,B4387AA0-99EB-4FEC-821D-6C2529AAC78A,MZZ,MARION,40.49333056,-84.32075,H24,,853.5,108.6,-3,,2,,B8D2F6B7-E7F3-4FBC-BFFA-FC02CD6AED7D,2,023X,1,0,-3,0,0,0,1,1,0,0
907,10B70B35-5736-49C7-91CC-72A949E8CE9B,MIE,MUNCIE,40.2372925,-84.60596333,H24,,934.3,114.4,-3,,3,,645B2B36-4C8D-4FF3-91CA-ADE299EBAC3D,2,,1,0,-3,0,0,0,1,1,0,0
908,39EE7E48-5CA5-4ED0-8160-98C325B1C1E7,MIE,MUNCIE,40.2372925,-84.60596333,H24,,934.3,114.4,-3,,2,,645B2B36-4C8D-4FF3-91CA-ADE299EBAC3D,2,091X,1,0,-3,0,0,0,1,1,0,0
909,ECA0BECD-34A5-4823-804B-BCE3689975AB,UWL,NEW CASTLE,39.87997,-84.68116528,H24,,1078.4,385,-6,,1,,347A3A56-D8B8-4958-B698-04E5DE521E61,,,1,0,-6,0,0,0,1,0,0,0
910,ED8BB55A-AFD0-4207-B5B6-BF2A9A3171F9,GUS,GRISSOM,40.64490556,-85.84828611,H24,,808.4,108.45,-2,,3,,6EC2BA26-3DC8-462D-B125-D6484FAAEF2C,2,,1,0,-2,0,0,0,1,1,0,0
911,DF55034A-563D-427D-8C50-05CB9F6C7E16,GUS,GRISSOM,40.64490556,-85.84828611,H24,,808.4,108.45,-2,,4,,6EC2BA26-3DC8-462D-B125-D6484FAAEF2C,2,21Y,1,0,-2,0,0,0,1,1,0,0
912,21B2B7BB-93C5-49CC-B640-DD8FAA25E7C4,TTH,TERRE HAUTE,39.48894167,-86.75098694,H24,,606,115.3,2,,3,,14399C12-07E2-4514-8070-ACC7D1841D3F,0,,1,0,2,0,0,0,1,1,0,0
913,BB4B0DB1-74B4-43D0-8789-12EDED76DF3E,TTH,TERRE HAUTE,39.48894167,-86.75098694,H24,,606,115.3,2,,4,,14399C12-07E2-4514-8070-ACC7D1841D3F,0,100X,1,0,2,0,0,0,1,1,0,0
914,23BC9793-E07C-4E70-B299-65D9E739D01E,HU,YINNO,39.38782028,-86.6022775,H24,,556.4,245,-2,,1,,1669E097-ADC7-4105-954C-4ECD27E54802,,,1,0,-2,0,0,0,1,0,0,0
915,9ABE6F33-C83C-4CA1-AE36-75286165A9C3,VP,SEDLY,41.45122694,-85.12267833,H24,,740.1,212,-2,,1,,E423B0DA-E609-433F-AF82-F9AE58BC6C6D,,,1,0,-2,0,0,0,1,0,0,0
916,CB4B8AA1-7773-4E5D-9B9F-BDB94FB292AD,OLK,WEBSTER LAKE,41.2469075,-84.50260278,H24,,970,110.4,-3,,3,,08EDAB4A-EA8C-4E96-BB69-B9E4C5E591A9,1,,1,0,-3,0,0,0,1,1,0,0
917,BF90EDEA-F1D5-40EC-8921-2B85D95DD98D,ANY,ANTHONY,37.15898056,-97.82922472,H24,,1392.7,112.9,7,,3,,C44C1EFC-306D-434D-9356-64A30E695805,2,,1,0,7,0,0,0,1,1,0,0
918,59E19055-D567-4657-AA33-4A256900156A,ANY,ANTHONY,37.15898056,-97.82922472,H24,,1392.7,112.9,7,,4,,C44C1EFC-306D-434D-9356-64A30E695805,2,076X,1,0,7,0,0,0,1,1,0,0
